id,name,set
27166,Fire // Ice,AP
19117,Flowstone Charger,AP
28805,Foul Presence,AP
26743,Fungal Shambler,AP
28668,Gaea's Balance,AP
26757,Gaea's Skyfolk,AP
26793,Gerrard Capashen,AP
29416,Gerrard's Verdict,AP
27154,Glade Gnarr,AP
26760,Goblin Legionnaire,AP
27664,Goblin Ringleader,AP
29417,Goblin Trenches,AP
27662,Grave Defiler,AP
27169,Guided Passage,AP
25910,Haunted Angel,AP
26854,Helionaut,AP
26451,Ice Cave,AP
26447,Illuminate,AP
27164,Illusion // Reality,AP
25969,Index,AP
26673,Jaded Response,AP
26797,Jilt,AP
29304,Jungle Barrier,AP
26809,Kavu Glider,AP
28750,Kavu Howler,AP
27760,Kavu Mauler,AP
27591,Last Caress,AP
27231,Last Stand,AP
26816,Lay of the Land,AP
26424,Legacy Weapon,AP
27650,Lightning Angel,AP
26795,Living Airship,AP
26759,Llanowar Dead,AP
23248,Llanowar Wastes,AP
26788,Manacles of Decay,AP
25825,Martyrs' Tomb,AP
29677,Mask of Intolerance,AP
27171,Mind Extraction,AP
28008,Minotaur Illusionist,AP
26849,Minotaur Tactician,AP
26800,Mournful Zombie,AP
26421,Mystic Snake,AP
25854,Necra Disciple,AP
27136,Necra Sanctuary,AP
25949,Necravolver,AP
28751,Orim's Thunder,AP
25816,Overgrown Estate,AP
26815,Penumbra Bobcat,AP
25956,Penumbra Kavu,AP
27669,Penumbra Wurm,AP
25953,Pernicious Deed,AP
27663,Phyrexian Arena,AP
26699,Phyrexian Gargantua,AP
27660,Phyrexian Rager,AP
25859,Planar Despair,AP
23198,Powerstone Minefield,AP
27187,Prophetic Bolt,AP
26758,Putrid Warrior,AP
27188,Quagmire Druid,AP
26373,Quicksilver Dagger,AP
25855,Raka Disciple,AP
27179,Raka Sanctuary,AP
25950,Rakavolver,AP
26756,Razorfin Hunter,AP
27158,Reef Shaman,AP
25971,Savage Gorilla,AP
27674,Shield of Duty and Reason,AP
28753,Shimmering Mirage,AP
23250,Shivan Reef,AP
29605,Smash,AP
26822,Soul Link,AP
26663,Spectral Lynx,AP
28009,Spiritmonger,AP
26785,Squee's Embrace,AP
26831,Squee's Revenge,AP
26783,Standard Bearer,AP
28007,Strength of Night,AP
27583,Suffocating Blast,AP
28749,Suppress,AP
27666,Sylvan Messenger,AP
27160,Symbiotic Deployment,AP
27156,Tahngarth's Glare,AP
25832,Temporal Spring,AP
27659,Tidal Courier,AP
26720,Tranquil Path,AP
26805,Tundra Kavu,AP
26776,Unnatural Selection,AP
26717,Urborg Elf,AP
26802,Urborg Uprising,AP
19135,Vindicate,AP
26855,Vodalian Mystic,AP
27671,Whirlpool Drake,AP
27670,Whirlpool Rider,AP
27672,Whirlpool Warrior,AP
23056,Wild Research,AP
23249,Yavimaya Coast,AP
19132,Yavimaya's Embrace,AP
26801,Zombie Boa,AP
968,Abu Ja'far,AN
955,Aladdin,AN
900,Aladdin's Lamp,AN
901,Aladdin's Ring,AN
956,Ali Baba,AN
957,Ali from Cairo,AN
970,Army of Allah,AN
984,Bazaar of Baghdad,AN
959,Bird Maiden,AN
902,Bottle of Suleiman,AN
903,Brass Man,AN
971,Camel,AN
904,City in a Bottle,AN
985,City of Brass,AN
914,Cuombajj Witches,AN
942,Cyclone,AN
905,Dancing Scimitar,AN
929,Dandân,AN
986,Desert,AN
960,Desert Nomads,AN
943,Desert Twister,AN
987,Diamond Valley,AN
944,Drop of Honey,AN
906,Ebony Horse,AN
988,Elephant Graveyard,AN
915,El-Hajjâj,AN
917,Erg Raiders,AN
945,Erhnam Djinn,AN
972,Eye for an Eye,AN
931,Fishliver Oil,AN
907,Flying Carpet,AN
932,Flying Men,AN
946,Ghazbán Ogre,AN
934,Giant Tortoise,AN
918,Guardian Beast,AN
920,Hasran Ogress,AN
961,Hurr Jackal,AN
947,Ifh-Bíff Efreet,AN
935,Island Fish Jasconius,AN
989,Island of Wak-Wak,AN
908,Jandor's Ring,AN
909,Jandor's Saddlebags,AN
910,Jeweled Bird,AN
973,Jihad,AN
921,Junún Efreet,AN
922,Juzám Djinn,AN
923,Khabál Ghoul,AN
974,King Suleiman,AN
962,Kird Ape,AN
990,Library of Alexandria,AN
963,Magnetic Mountain,AN
936,Merchant Ship,AN
948,Metamorphosis,AN
964,Mijae Djinn,AN
976,Moorish Cavalry,AN
983,Mountain,AN
950,Nafs Asp,AN
991,Oasis,AN
937,Old Man of the Sea,AN
925,Oubliette,AN
978,Piety,AN
911,Pyramids,AN
979,Repentant Blacksmith,AN
912,Ring of Ma'rûf,AN
966,Rukh Egg,AN
913,Sandals of Abdallah,AN
951,Sandstorm,AN
938,Serendib Djinn,AN
939,Serendib Efreet,AN
980,Shahrazad,AN
940,Sindbad,AN
952,Singing Tree,AN
926,Sorceress Queen,AN
928,Stone-Throwing Devils,AN
941,Unstable Mutation,AN
982,War Elephant,AN
954,Wyluli Wolf,AN
967,Ydwen Efreet,AN
220525,Aether Spellbomb,ARC
220454,Agony Warp,ARC
220517,Architects of Will,ARC
220498,Armadillo Cloak,ARC
220553,Artisan of Kozilek,ARC
220539,Avatar of Discord,ARC
220562,Avatar of Woe,ARC
220540,Azorius Signet,ARC
220487,Barren Moor,ARC
220488,Battering Craghorn,ARC
220573,Batwing Brume,ARC
220482,Beacon of Unrest,ARC
220518,Bituminous Blast,ARC
220556,Bog Witch,ARC
220455,Branching Bolt,ARC
220499,Breath of Darigaaz,ARC
220476,Cemetery Reaper,ARC
220451,Chameleon Colossus,ARC
220513,Chandra's Outrage,ARC
220519,Colossal Might,ARC
220567,Corpse Connoisseur,ARC
220548,Dimir Signet,ARC
220473,Dragon Breath,ARC
220456,Dragon Fodder,ARC
220477,Dragon Whelp,ARC
220474,Dragonspeaker Shaman,ARC
220554,Dreamstone Hedron,ARC
220457,Dregscape Zombie,ARC
220526,Duplicant,ARC
220520,Ethersworn Shieldmage,ARC
220534,Everflowing Chalice,ARC
220507,Extractor Demon,ARC
220684,Feral Hydra,ARC
220452,Fertilid,ARC
220489,Festering Goblin,ARC
220521,Fieldmist Borderpost,ARC
220475,Fierce Empath,ARC
220478,Fireball,ARC
220500,Fires of Yavimaya,ARC
220458,Flameblast Dragon,ARC
220479,Fog,ARC
221297,Forest,ARC
220583,Forgotten Ancient,ARC
220483,Furnace Whelp,ARC
220495,Gathan Raiders,ARC
220585,Gleeful Sabotage,ARC
220467,Graypelt Refuge,ARC
220504,Gruul Signet,ARC
220584,Harmonize,ARC
220468,Hellkite Charger,ARC
220501,Heroes' Reunion,ARC
220563,Hunting Moa,ARC
220464,Imperial Hellkite,ARC
220546,Incremental Blight,ARC
220508,Infectious Horror,ARC
220469,Inferno Trap,ARC
220459,Infest,ARC
221300,Island,ARC
220484,Juggernaut,ARC
220557,Kaervek the Merciless,ARC
220490,"Kamahl, Fist of Krosa",ARC
220470,Kazandu Refuge,ARC
220535,Khalni Garden,ARC
220465,Kilnmouth Dragon,ARC
220491,Krosan Tusker,ARC
220544,Krosan Verge,ARC
220568,Leaf Gilder,ARC
220527,Leonin Abunas,ARC
220528,Lightning Greaves,ARC
220496,Llanowar Reborn,ARC
220536,Lodestone Golem,ARC
220509,Magister Sphinx,ARC
220569,Makeshift Mannequin,ARC
220529,March of the Machines,ARC
220510,Master Transmuter,ARC
220532,Memnarch,ARC
220460,Metallurgeon,ARC
220522,Mistvein Borderpost,ARC
220485,"Molimo, Maro-Sorcerer",ARC
220570,Mosswort Bridge,ARC
221303,Mountain,ARC
220545,Nantuko Monastery,ARC
220461,Obelisk of Esper,ARC
220586,Oblivion Ring,ARC
220523,Pale Recluse,ARC
220511,Path to Exile,ARC
221309,Plains,ARC
220514,Plummet,ARC
220571,Primal Command,ARC
220541,Rakdos Carnarium,ARC
220542,Rakdos Guildmage,ARC
220543,Rakdos Signet,ARC
220577,Rancor,ARC
220576,Reanimate,ARC
220515,Reassembling Skeleton,ARC
220471,"Ryusei, the Falling Star",ARC
220582,Sakura-Tribe Elder,ARC
220462,Sanctum Gargoyle,ARC
220505,Savage Twister,ARC
220588,Scion of Darkness,ARC
220492,Secluded Steppe,ARC
220561,Seething Song,ARC
220549,Selesnya Guildmage,ARC
220587,Shinen of Life's Roar,ARC
220572,Shriekmaw,ARC
220480,Sign in Blood,ARC
220493,Skirk Commando,ARC
220466,Skirk Marauder,ARC
220537,Skullcage,ARC
222702,Sorcerer's Strongbox,ARC
220555,Spider Umbra,ARC
220497,Spin into Myth,ARC
220530,Sun Droplet,ARC
220533,Sundering Titan,ARC
221311,Swamp,ARC
220538,Synod Centurion,ARC
220531,Synod Sanctum,ARC
220453,Taurean Mauler,ARC
220524,Terminate,ARC
220481,Terramorphic Expanse,ARC
220558,Thelonite Hermit,ARC
220506,Thran Dynamo,ARC
220581,Thunderstaff,ARC
220547,Torrent of Souls,ARC
220494,Tranquil Thicket,ARC
220564,Twisted Abomination,ARC
220472,Two-Headed Dragon,ARC
220552,Unbender Tine,ARC
220574,Unmake,ARC
220559,Urborg Syphon-Mage,ARC
220578,Vampiric Dragon,ARC
220565,Verdeloth the Ancient,ARC
220550,"Vitu-Ghazi, the City-Tree",ARC
220512,Volcanic Fallout,ARC
220566,Wall of Roots,ARC
220502,Wax // Wane,ARC
220551,Watchwolf,ARC
220575,Wickerbough Elder,ARC
220560,Yavimaya Dryad,ARC
220579,Zombie Infestation,ARC
220580,Zombify,ARC
430540,Aegis Angel,E01
430541,Aerial Responder,E01
430542,Anointer of Champions,E01
430570,Archfiend of Depravity,E01
430578,Avatar of Fury,E01
430619,Baleful Strix,E01
430579,Battle-Rattle Shaman,E01
430580,Blood Ogre,E01
430620,Blood Tyrant,E01
430581,"Chandra, Pyromaster",E01
430582,Chandra's Outrage,E01
430583,Chandra's Phoenix,E01
430562,Compulsive Research,E01
430584,Coordinated Assault,E01
430621,Cruel Ultimatum,E01
430631,Crumbling Necropolis,E01
430601,Cultivate,E01
430571,Deathbringer Regent,E01
430572,Doom Blade,E01
430543,Doomed Traveler,E01
430632,Dragonskull Summit,E01
430622,Dreadbore,E01
430633,Drowned Catacomb,E01
430585,Dualcaster Mage,E01
430544,Excoriate,E01
430545,Expedition Raptor,E01
430602,Explore,E01
430623,Extract from Darkness,E01
430546,Fencing Ace,E01
430603,Fertilid,E01
430547,Fiendslayer Paladin,E01
430586,Fiery Fall,E01
430587,Flametongue Kavu,E01
430548,Flickerwisp,E01
430645,Forest,E01
430604,Forgotten Ancient,E01
430549,Gideon Jura,E01
430550,Gideon's Lawkeeper,E01
430588,Gorehorn Minotaurs,E01
430551,Grand Abolisher,E01
430552,Grasp of the Hieromancer,E01
430589,Grim Lavamancer,E01
430634,Grixis Panorama,E01
430590,Guttersnipe,E01
430591,Hammerhand,E01
430573,Harvester of Souls,E01
430605,Hunter's Prowess,E01
430563,Icefall Regent,E01
430592,Inferno Titan,E01
430564,Ior Ruin Expedition,E01
430642,Island,E01
430606,Khalni Heart Expedition,E01
430593,Lightning Bolt,E01
430553,Lightwielder Paladin,E01
430554,Mentor of the Meek,E01
430555,Moment of Heroism,E01
430644,Mountain,E01
430624,"Nicol Bolas, Planeswalker",E01
430574,Nightscape Familiar,E01
430607,"Nissa, Worldwaker",E01
430627,Obelisk of Grixis,E01
430594,Obsidian Fireheart,E01
430556,"Odric, Master Tactician",E01
430608,Oran-Rief Hydra,E01
430575,Overseer of the Damned,E01
430641,Plains,E01
430557,Precinct Captain,E01
430609,Press the Advantage,E01
430565,Prognostic Sphinx,E01
430610,Rampaging Baloths,E01
430566,Reckless Scholar,E01
430576,Reckless Spite,E01
430558,Relief Captain,E01
430611,Retreat to Kazandu,E01
430612,Scute Mob,E01
430595,Searing Spear,E01
430559,Shoulder to Shoulder,E01
430596,Skarrgan Firebird,E01
430625,Slave of Bolas,E01
430635,Smoldering Spires,E01
430626,Soul Ransom,E01
430567,Sphinx of Jwar Isle,E01
430597,Stormblood Berserker,E01
430598,Sudden Demise,E01
430560,Sun Titan,E01
430643,Swamp,E01
430628,Sword of the Animist,E01
430613,Sylvan Bounty,E01
430629,Talisman of Dominance,E01
430630,Talisman of Indulgence,E01
430614,Thragtusk,E01
430599,Torchling,E01
430615,Turntimber Basilisk,E01
430577,Vampire Nighthawk,E01
430616,Vastwood Zendikon,E01
430617,Vines of the Recluse,E01
430568,Vision Skeins,E01
430600,Volcanic Geyser,E01
430569,Windrider Eel,E01
430618,Woodborn Behemoth,E01
430561,Youthful Knight,E01
240017,Abundant Growth,AVR
275707,Aggravate,AVR
240031,Alchemist's Apprentice,AVR
240194,Alchemist's Refuge,AVR
270988,Amass the Components,AVR
239993,Angel of Glory's Rise,AVR
240120,Angel of Jubilation,AVR
240074,Angelic Armaments,AVR
278065,Angelic Wall,AVR
240044,Angel's Mercy,AVR
240059,Angel's Tomb,AVR
279612,Appetite for Brains,AVR
270993,Arcane Melee,AVR
240205,Archangel,AVR
278063,Archwing Dragon,AVR
239961,"Avacyn, Angel of Hope",AVR
240156,Banishing Stroke,AVR
240014,Banners Raised,AVR
240010,Barter in Blood,AVR
270996,Battle Hymn,AVR
239965,Bladed Bracers,AVR
240040,Blessings of Nature,AVR
240178,Blood Artist,AVR
240196,Bloodflow Connoisseur,AVR
239983,Bone Splinters,AVR
271095,Bonfire of the Damned,AVR
239964,Borderland Ranger,AVR
278255,Bower Passage,AVR
240208,"Bruna, Light of Alabaster",AVR
239990,Builder's Blessing,AVR
271120,Burn at the Stake,AVR
271115,Butcher Ghoul,AVR
240081,Call to Serve,AVR
275713,Captain of the Mists,AVR
276198,Cathars' Crusade,AVR
240136,Cathedral Sanctifier,AVR
278058,Cavern of Souls,AVR
279608,Champion of Lambholt,AVR
240006,Cloudshift,AVR
278252,Commander's Authority,AVR
240030,Conjurer's Closet,AVR
239971,Corpse Traders,AVR
240027,Craterhoof Behemoth,AVR
240042,Crippling Chill,AVR
240104,Crypt Creeper,AVR
240124,Cursebreak,AVR
240202,Dangerous Wager,AVR
240153,Dark Impostor,AVR
240022,Deadeye Navigator,AVR
240207,Death Wind,AVR
240087,Defang,AVR
239977,Defy Death,AVR
240060,Demolish,AVR
278060,Demonic Rising,AVR
271092,Demonic Taskmaster,AVR
240166,Demonlord of Ashmouth,AVR
276498,Descendants' Path,AVR
240119,Descent into Madness,AVR
240147,Desolate Lighthouse,AVR
275720,Devastation Tide,AVR
276195,Devout Chaplain,AVR
240137,Diregraf Escort,AVR
240072,Divine Deflection,AVR
240007,Dread Slaver,AVR
240008,Dreadwaters,AVR
239963,Driver of the Dead,AVR
240088,Druid's Familiar,AVR
240135,Druids' Repository,AVR
240138,Dual Casting,AVR
270987,Eaten by Spiders,AVR
239968,Elgaud Shieldmate,AVR
239980,Emancipation Angel,AVR
247426,Entreat the Angels,AVR
271114,Essence Harvest,AVR
240125,Evernight Shade,AVR
240134,Exquisite Blood,AVR
276499,Falkenrath Exterminator,AVR
240108,Farbog Explorer,AVR
240131,Favorable Winds,AVR
240122,Fervent Cathar,AVR
240080,Fettergeist,AVR
240162,Fleeting Distraction,AVR
240209,Flowering Lumberknot,AVR
269636,Forest,AVR
262674,Gallows at Willow Hill,AVR
240211,Galvanic Alchemist,AVR
240167,Gang of Devils,AVR
240021,Geist Snatch,AVR
240024,Geist Trappers,AVR
240003,Ghostform,AVR
240101,Ghostly Flicker,AVR
278260,Ghostly Touch,AVR
239970,Ghoulflesh,AVR
240034,"Gisela, Blade of Goldnight",AVR
240165,Gloom Surgeon,AVR
278254,Gloomwidow,AVR
240029,Goldnight Commander,AVR
239998,Goldnight Redeemer,AVR
279611,Grave Exchange,AVR
239995,Griselbrand,AVR
240009,Grounded,AVR
239982,Gryff Vanguard,AVR
240002,Guise of Fire,AVR
240073,Hanweir Lancer,AVR
240199,Harvester of Souls,AVR
279613,Haunted Guardian,AVR
240094,Havengul Skaab,AVR
240152,Havengul Vampire,AVR
240201,Heirs of Stromkirk,AVR
240161,Herald of War,AVR
240025,Holy Justiciar,AVR
240039,Homicidal Seclusion,AVR
240146,Hound of Griselbrand,AVR
240102,Howlgeist,AVR
279609,Human Frailty,AVR
240057,Hunted Ghoul,AVR
271117,Infinite Reflection,AVR
278064,Into the Void,AVR
269639,Island,AVR
240049,Joint Assault,AVR
240114,Kessig Malcontents,AVR
240180,Killing Wave,AVR
240093,Kruin Striker,AVR
271093,Lair Delve,AVR
240005,Latch Seeker,AVR
240023,Leap of Faith,AVR
271119,Lightning Mauler,AVR
240086,Lightning Prowess,AVR
275706,Lone Revenant,AVR
275717,Lunar Mystic,AVR
240012,Maalfeld Twins,AVR
240107,Mad Prophet,AVR
279615,Malicious Intent,AVR
240062,Malignus,AVR
240163,Marrow Bats,AVR
240095,Mass Appeal,AVR
239966,Mental Agony,AVR
239994,Midnight Duelist,AVR
278066,Midvast Protector,AVR
271121,Mist Raven,AVR
276504,Misthollow Griffin,AVR
278059,Moonlight Geist,AVR
240065,Moonsilver Spear,AVR
262849,Moorland Inquisitor,AVR
269632,Mountain,AVR
279607,Narstad Scrapper,AVR
240076,Natural End,AVR
240132,Nearheath Pilgrim,AVR
240187,Necrobite,AVR
240159,Nephalia Smuggler,AVR
239978,Nettle Swine,AVR
240045,Nightshade Peddler,AVR
240052,Otherworld Atlas,AVR
240050,Outwit,AVR
240103,Pathbreaker Wurm,AVR
240141,Peel from Reality,AVR
240013,Pillar of Flame,AVR
269637,Plains,AVR
276197,Polluted Dead,AVR
271122,Predator's Gambit,AVR
240158,Primal Surge,AVR
240188,Raging Poltergeist,AVR
240169,Rain of Thorns,AVR
278256,Reforge the Soul,AVR
239960,Renegade Demon,AVR
240096,Restoration Angel,AVR
275712,Revenge of the Hunted,AVR
240015,Riders of Gavony,AVR
240185,Righteous Blow,AVR
239987,Riot Ringleader,AVR
240126,Rite of Ruin,AVR
240058,Rotcrown Ghoul,AVR
240183,Rush of Blood,AVR
239984,Scalding Devil,AVR
240035,Scrapskin Drake,AVR
240105,Scroll of Avacyn,AVR
240177,Scroll of Griselbrand,AVR
240020,Searchlight Geist,AVR
240063,Second Guess,AVR
240078,Seraph of Dawn,AVR
240175,Seraph Sanctuary,AVR
240004,Sheltering Word,AVR
240033,"Sigarda, Host of Herons",AVR
240155,Silverblade Paladin,AVR
240170,Slayers' Stronghold,AVR
271090,Snare the Skies,AVR
275711,Somberwald Sage,AVR
240028,Somberwald Vigilante,AVR
240179,Soul of the Harvest,AVR
240150,Soulcage Fiend,AVR
240038,Spectral Gateguards,AVR
239967,Spectral Prison,AVR
239986,Spirit Away,AVR
240069,Stern Mentor,AVR
275718,Stolen Goods,AVR
239975,Stonewright,AVR
269631,Swamp,AVR
240070,"Tamiyo, the Moon Sage",AVR
240203,Tandem Lookout,AVR
240133,Temporal Mastery,AVR
262703,Terminus,AVR
240066,Terrifying Presence,AVR
239959,Thatcher Revolt,AVR
240099,Thraben Valiant,AVR
240001,Thunderbolt,AVR
239985,Thunderous Wrath,AVR
276497,"Tibalt, the Fiend-Blooded",AVR
240048,Timberland Guide,AVR
239989,Tormentor's Trident,AVR
271113,Treacherous Pit-Dweller,AVR
276502,Triumph of Cruelty,AVR
239962,Triumph of Ferocity,AVR
240064,Trusted Forcemage,AVR
276194,Tyrant of Discord,AVR
240154,Ulvenwald Tracker,AVR
240097,Uncanny Speed,AVR
240171,Undead Executioner,AVR
239974,Unhallowed Pact,AVR
240198,Vanguard's Shield,AVR
240130,Vanishment,AVR
240149,Vessel of Endless Rest,AVR
278257,Vexing Devil,AVR
240032,Vigilante Justice,AVR
240173,Voice of the Provinces,AVR
240204,Vorstclaw,AVR
240051,Wandering Wolf,AVR
276199,Wild Defiance,AVR
240098,Wildwood Geist,AVR
239979,Wingcrafter,AVR
276501,Wolfir Avenger,AVR
240090,Wolfir Silverheart,AVR
240157,Yew Spirit,AVR
240082,Zealous Conscripts,AVR
240019,Zealous Strike,AVR
401803,Adverse Conditions,BFZ
401804,Akoum Firebird,BFZ
401805,Akoum Hellkite,BFZ
401806,Akoum Stonewaker,BFZ
401807,Aligned Hedron Network,BFZ
401808,Ally Encampment,BFZ
401809,Altar's Reap,BFZ
401810,Angel of Renewal,BFZ
401811,Angelic Captain,BFZ
401812,Angelic Gift,BFZ
401813,Anticipate,BFZ
401814,Bane of Bala Ged,BFZ
401815,Barrage Tyrant,BFZ
401816,Beastcaller Savant,BFZ
401817,Belligerent Whiptail,BFZ
401818,Benthic Infiltrator,BFZ
401819,Blight Herder,BFZ
401820,Blighted Cataract,BFZ
401821,Blighted Fen,BFZ
401822,Blighted Gorge,BFZ
401823,Blighted Steppe,BFZ
401824,Blighted Woodland,BFZ
401825,Blisterpod,BFZ
401826,Bloodbond Vampire,BFZ
401827,Boiling Earth,BFZ
401828,Bone Splinters,BFZ
401829,Breaker of Armies,BFZ
401830,Brilliant Spectrum,BFZ
401831,Bring to Light,BFZ
401832,Brood Butcher,BFZ
401833,Brood Monitor,BFZ
401834,Broodhunter Wurm,BFZ
401835,Brutal Expulsion,BFZ
401836,Call the Scions,BFZ
401837,Canopy Vista,BFZ
401838,Carrier Thrall,BFZ
401839,Catacomb Sifter,BFZ
401840,Chasm Guide,BFZ
401841,Cinder Glade,BFZ
401842,Cliffside Lookout,BFZ
401843,Cloud Manta,BFZ
401844,Clutch of Currents,BFZ
401845,Coastal Discovery,BFZ
401846,Complete Disregard,BFZ
401847,Conduit of Ruin,BFZ
401848,Coralhelm Guide,BFZ
401849,Courier Griffin,BFZ
401850,Crumble to Dust,BFZ
401851,Cryptic Cruiser,BFZ
401852,Culling Drone,BFZ
401853,Dampening Pulse,BFZ
401854,Deathless Behemoth,BFZ
401855,Defiant Bloodlord,BFZ
401856,Demon's Grasp,BFZ
401857,Desolation Twin,BFZ
401858,Dispel,BFZ
401859,Dominator Drone,BFZ
401860,Dragonmaster Outcast,BFZ
401861,"Drana, Liberator of Malakir",BFZ
401862,Drana's Emissary,BFZ
401863,Drowner of Hope,BFZ
401864,Dust Stalker,BFZ
401865,Dutiful Return,BFZ
401866,Earthen Arms,BFZ
401867,Eldrazi Devastator,BFZ
401868,Eldrazi Skyspawner,BFZ
401869,Emeria Shepherd,BFZ
401870,Encircling Fissure,BFZ
401871,Endless One,BFZ
401872,Evolving Wilds,BFZ
401873,Exert Influence,BFZ
401874,Expedition Envoy,BFZ
401875,Eyeless Watcher,BFZ
401876,Fathom Feeder,BFZ
401877,Felidar Cub,BFZ
401878,Felidar Sovereign,BFZ
401879,Fertile Thicket,BFZ
401880,Firemantle Mage,BFZ
401881,Forerunner of Slaughter,BFZ
401885,Forest,BFZ
401892,Fortified Rampart,BFZ
401893,From Beyond,BFZ
401894,Geyserfield Stalker,BFZ
401895,Ghostly Sentinel,BFZ
401896,Giant Mantis,BFZ
401897,"Gideon, Ally of Zendikar",BFZ
401898,Gideon's Reproach,BFZ
401899,Goblin War Paint,BFZ
401900,Grave Birthing,BFZ
401901,Greenwarden of Murasa,BFZ
401902,Grip of Desolation,BFZ
401903,Grove Rumbler,BFZ
401904,Grovetender Druids,BFZ
401905,Gruesome Slaughter,BFZ
401906,Guardian of Tazeem,BFZ
401907,Guul Draz Overseer,BFZ
401908,Hagra Sharpshooter,BFZ
401909,Halimar Tidecaller,BFZ
401910,Hedron Archive,BFZ
401911,Hedron Blade,BFZ
401912,Herald of Kozilek,BFZ
401913,Hero of Goma Fada,BFZ
401914,Horribly Awry,BFZ
401915,Incubator Drone,BFZ
401916,Infuse with the Elements,BFZ
